mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
8.247570610046386,0.028100313650230243,0.20043501853942872,0.00917484487874424,43,{'SVM__n_iter': 43},0.806575457210666,0.8109521247982786,0.8084991931145776,0.721441635287789,0.7013499111900534,0.7697730594583104,0.04809576635270516,11,0.8312542535878089,0.8166147830287905,0.8183913363298596,0.7502385128173794,0.7177281910589326,0.7868454153645542,0.04465593197511154
8.664856386184692,0.1142910081200845,0.20555572509765624,0.007833097648269767,46,{'SVM__n_iter': 46},0.7619470784694852,0.8040935987089832,0.8235664335664334,0.8023668639053253,0.7642757952527047,0.7912497460594451,0.024162872374833062,3,0.7843144494209742,0.830379827754523,0.8273305338956407,0.8322352299345568,0.7569953746145514,0.8062510831240493,0.03036134439296154
10.412714004516602,0.2506080692901142,0.2248908042907715,0.005376133359965956,49,{'SVM__n_iter': 49},0.7639386161792975,0.6942549757934373,0.7135180204410974,0.7610973641742872,0.8065078852467841,0.7478595715393853,0.0398114913536094,19,0.7866335458445979,0.7064574879177369,0.7038421317725424,0.7855929250843559,0.814012054768005,0.7593076290774476,0.045386684204404094
9.58094801902771,0.27690343670222084,0.20582842826843262,0.004739603547514516,52,{'SVM__n_iter': 52},0.668865645034848,0.7926788596019365,0.7779881656804732,0.8027864443249058,0.6401307928306151,0.7364925471063597,0.06801551410648704,21,0.7094063470927653,0.8310130050907606,0.7816733694935771,0.8351194990723326,0.6411984264817769,0.7596821294462425,0.07460368269001533
9.68269305229187,0.03403969289993742,0.20568466186523438,0.006843252331596786,55,{'SVM__n_iter': 55},0.754610229920854,0.7687143625605164,0.7338891877353415,0.7953899946207638,0.7484504009903655,0.7602113851502941,0.02084389219710806,12,0.7842484431532367,0.7775098058630359,0.7445062732584868,0.8335032987130963,0.7630187260228677,0.7805573094021447,0.029777402990482243
10.050418472290039,0.029965692067064422,0.20202078819274902,0.008894088910909441,58,{'SVM__n_iter': 58},0.582562097960674,0.7714792899408283,0.7548305540613232,0.7167670790747712,0.6906948705527748,0.7032571236062357,0.06667553348199849,23,0.5952803669181832,0.7790492747684461,0.7728650825772277,0.7513964754887202,0.7204807053813627,0.7238143810267881,0.06745330669482327
11.058130598068237,0.7950852949935273,0.2076584815979004,0.009811495966394084,61,{'SVM__n_iter': 61},0.7050274380094288,0.6501506186121571,0.6442334588488433,0.6122431414739107,0.657228591420421,0.6537809174271119,0.029896418850986133,24,0.7168425264630325,0.652239103142064,0.6580453181411106,0.6311764030916021,0.668897609747049,0.6654401921169716,0.028485483539902663
11.411948537826538,0.7875304389306252,0.21886425018310546,0.01633533318031651,64,{'SVM__n_iter': 64},0.8184076289479054,0.674782140935987,0.7935502958579881,0.7998924152770306,0.7746859357338932,0.7722675870731692,0.05070541726868986,8,0.8390521056100285,0.6901123438558607,0.8024075661582762,0.8407393470492739,0.804801878651178,0.7954226482649235,0.0551074441292366
11.183179903030396,0.02264412923335583,0.20598773956298827,0.005446410488851986,67,{'SVM__n_iter': 67},0.8103797291637582,0.7841473910704679,0.8217912856374394,0.802824098977945,0.7938371279401476,0.8025974035759181,0.013008914323409372,1,0.8347775693015373,0.8213500514467089,0.8302575212453364,0.8379231380052337,0.7938612491901208,0.8236339058377874,0.015898822265407658
11.493842554092407,0.030283507609149805,0.20393657684326172,0.005181924020558289,70,{'SVM__n_iter': 70},0.7465050097187471,0.628859601936525,0.7857880580957503,0.8082248520710059,0.812271381667474,0.756323908700405,0.06787366160065983,15,0.7691422883966159,0.633463827219722,0.7956466276912558,0.8394118895370898,0.833662146576731,0.7742653558842829,0.07494067609834165
11.852563285827637,0.05201456858735273,0.19980072975158691,0.008535205097271058,73,{'SVM__n_iter': 73},0.7735612495838659,0.6763474986551908,0.8229316837009145,0.743480365788058,0.7436584315625169,0.7519985157525754,0.047669349884062684,17,0.8074748147251477,0.6865450874762101,0.8363287504859154,0.7752718219314023,0.7395658307547136,0.7690372610746777,0.052379354209451424
