mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03639402389526367,0.0011260993092200204,0.0011029720306396484,0.00020072462298493612,logistic,0.0031622776601683794,"(22, 22, 22)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (22, 22, 22)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.05905694961547851,0.0018866517597651636,0.0007019996643066406,0.0002457880062496225,logistic,0.001,"(11,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (11,)}",0.5139904194007135,0.5139852274005475,0.5315755699833911,0.5140985958025064,0.5058256580602948,0.5158934257467058,0.008455488558229527,47,0.5108732857892042,0.51706625380486,0.5196685326978487,0.519415106548657,0.5166571876669597,0.5167360733015058,0.003170616872883691
0.015340566635131836,0.0006015301979206941,0.0005013942718505859,2.611744678045111e-07,logistic,0.001,"(5,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (5,)}",0.5,0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,3.509296886636337e-17,104,0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.04331512451171875,0.0018651766124555605,0.00100250244140625,1.784161275279017e-07,logistic,0.001,"(22,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (22,)}",0.5149197874304533,0.5067114093959733,0.5180620564698776,0.5189931551663394,0.5024472796819165,0.5122266999309453,0.006527227667580769,58,0.5111060604633195,0.5043610228530938,0.5150285231718457,0.5144194386865396,0.5130575179435114,0.5115945126236621,0.003859403582045479
0.02245984077453613,0.0003750181801692221,0.0008020877838134765,0.00024571069436946444,logistic,0.001,"(11, 11)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (11, 11)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.02005314826965332,0.0008389646603807064,0.0009024620056152343,0.0003754512772371506,logistic,0.001,"(5, 5)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (5, 5)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.028375577926635743,0.0005110901043313905,0.0010028362274169921,4.862803948967729e-07,logistic,0.001,"(22, 22)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (22, 22)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.034591960906982425,0.000549249914072312,0.0008021354675292969,0.00024574887223184145,logistic,0.001,"(11, 11, 11)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (11, 11, 11)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.024665641784667968,0.0006651892952578266,0.0007016181945800782,0.0002455153170356583,logistic,0.001,"(5, 5, 5)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.037600040435791016,0.0010515516448179416,0.0012032508850097657,0.0002456125854029683,logistic,0.001,"(22, 22, 22)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (22, 22, 22)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.05905704498291016,0.0023170794873572115,0.0008020877838134765,0.00024570995407114396,logistic,0.00031622776601683794,"(11,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (11,)}",0.5139904194007135,0.5139852274005475,0.5315755699833911,0.5140985958025064,0.5058256580602948,0.5158934257467058,0.008455488558229527,47,0.5108732857892042,0.51706625380486,0.5196685326978487,0.519415106548657,0.5166571876669597,0.5167360733015058,0.003170616872883691
0.015741872787475585,0.0002455349960399253,0.0007017612457275391,0.0002457880062496225,logistic,0.00031622776601683794,"(5,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (5,)}",0.5,0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,3.509296886636337e-17,104,0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.04602251052856445,0.0024231309711393373,0.0008018970489501953,0.0004011870103560448,logistic,0.00031622776601683794,"(22,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (22,)}",0.5149197874304533,0.5067114093959733,0.5180620564698776,0.5189931551663394,0.5024472796819165,0.5122266999309453,0.006527227667580769,58,0.5111060604633195,0.5043610228530938,0.5150285231718457,0.5144194386865396,0.5130575179435114,0.5115945126236621,0.003859403582045479
0.023763418197631836,0.0007505265698491876,0.0010025501251220703,3.9895058943465975e-07,logistic,0.00031622776601683794,"(11, 11)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (11, 11)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.020554590225219726,0.0003170341917661769,0.0009025096893310547,0.00020055787879621014,logistic,0.00031622776601683794,"(5, 5)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (5, 5)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.030180597305297853,0.0009719691081581697,0.0010024547576904298,3.8738433859996607e-07,logistic,0.00031622776601683794,"(22, 22)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (22, 22)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.0353940486907959,0.000601562054253127,0.0013034343719482422,0.0004013180900926698,logistic,0.00031622776601683794,"(11, 11, 11)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (11, 11, 11)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.03278694152832031,0.005903151105063258,0.0014043807983398437,0.0005849667855421796,logistic,0.00031622776601683794,"(5, 5, 5)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
